,initial state,transition rate,measurement rate,simulation time,total measurements,total jumps,finded
0,0.0,0.1,0.5,120.89185709457067,58.0,10.0,1.0
1,0.0,0.1,0.5,188.1810830989026,95.0,15.0,1.0
2,0.0,0.1,0.5,77.03932104415978,37.0,5.0,1.0
3,0.0,0.1,0.5,41.808703823217535,18.0,5.0,1.0
4,0.0,0.1,0.5,33.154068577827566,14.0,3.0,1.0
5,0.0,0.1,0.5,22.988939884826667,5.0,2.0,1.0
6,0.0,0.1,0.5,47.82104110049151,25.0,5.0,1.0
7,0.0,0.1,0.5,135.48559288298404,85.0,8.0,1.0
8,0.0,0.1,0.5,78.10096637289615,41.0,7.0,1.0
9,0.0,0.1,0.5,106.25747417073737,49.0,7.0,1.0
10,0.0,0.1,0.5,243.67270168391326,97.0,27.0,1.0
11,0.0,0.1,0.5,165.0808674365122,83.0,12.0,1.0
12,0.0,0.1,0.5,154.39292302704564,75.0,8.0,1.0
13,0.0,0.1,0.5,104.40152693484423,57.0,7.0,1.0
14,0.0,0.1,0.5,209.37332658522098,102.0,12.0,1.0
15,0.0,0.1,0.5,41.38660361940546,15.0,5.0,1.0
16,0.0,0.1,0.5,362.65679733845195,181.0,29.0,1.0
17,0.0,0.1,0.5,339.2734920072972,169.0,32.0,1.0
18,0.0,0.1,0.5,225.55703826422604,123.0,13.0,1.0
19,0.0,0.1,0.5,144.05253112345622,70.0,14.0,1.0
20,0.0,0.1,0.5,262.9571643307893,129.0,21.0,1.0
21,0.0,0.1,0.5,55.30998727955027,27.0,5.0,1.0
22,0.0,0.1,0.5,54.691188877828274,34.0,5.0,1.0
23,0.0,0.1,0.5,107.13039783798425,49.0,7.0,1.0
24,0.0,0.1,0.5,129.02572399464657,73.0,8.0,1.0
25,0.0,0.1,0.5,120.2846688708969,64.0,7.0,1.0
26,0.0,0.1,0.5,631.8363020698064,320.0,53.0,1.0
27,0.0,0.1,0.5,31.48309094071386,11.0,3.0,1.0
28,0.0,0.1,0.5,772.6758895456385,358.0,51.0,1.0
29,0.0,0.1,0.5,148.73097144952024,75.0,6.0,1.0
30,0.0,0.1,0.5,255.1352571673935,124.0,17.0,1.0
31,0.0,0.1,0.5,498.1639214382993,244.0,32.0,1.0
32,0.0,0.1,0.5,299.9327660210627,157.0,20.0,1.0
33,0.0,0.1,0.5,129.26542204835778,69.0,9.0,1.0
34,0.0,0.1,0.5,201.52944387453726,117.0,18.0,1.0
35,0.0,0.1,0.5,168.9235589483862,90.0,8.0,1.0
36,0.0,0.1,0.5,247.78682109082035,125.0,18.0,1.0
37,0.0,0.1,0.5,284.55961679187715,128.0,27.0,1.0
38,0.0,0.1,0.5,310.3039054622335,151.0,27.0,1.0
39,0.0,0.1,0.5,86.45840021955017,53.0,6.0,1.0
40,0.0,0.1,0.5,63.30067210390062,24.0,3.0,1.0
41,0.0,0.1,0.5,65.77770205642236,32.0,7.0,1.0
42,0.0,0.1,0.5,154.54536494051908,71.0,13.0,1.0
43,0.0,0.1,0.5,133.89517978247767,63.0,11.0,1.0
44,0.0,0.1,0.5,80.03135798030185,31.0,5.0,1.0
45,0.0,0.1,0.5,338.5868030387444,161.0,25.0,1.0
46,0.0,0.1,0.5,121.7626941690292,62.0,12.0,1.0
47,0.0,0.1,0.5,80.96708624221499,45.0,5.0,1.0
48,0.0,0.1,0.5,86.96094728722129,46.0,7.0,1.0
49,0.0,0.1,0.5,180.42278685690965,89.0,16.0,1.0
50,0.0,0.1,0.5,89.00936585350414,38.0,5.0,1.0
51,0.0,0.1,0.5,81.70624653231533,57.0,7.0,1.0
52,0.0,0.1,0.5,199.13996738930294,101.0,11.0,1.0
53,0.0,0.1,0.5,53.53639006546223,30.0,5.0,1.0
54,0.0,0.1,0.5,302.88419961568997,155.0,26.0,1.0
55,0.0,0.1,0.5,92.43102585821372,33.0,8.0,1.0
56,0.0,0.1,0.5,196.61318145371283,95.0,13.0,1.0
57,0.0,0.1,0.5,65.12737353175675,34.0,4.0,1.0
58,0.0,0.1,0.5,16.815625806743885,7.0,2.0,1.0
59,0.0,0.1,0.5,95.67683787212759,41.0,4.0,1.0
60,0.0,0.1,0.5,128.08027806474018,68.0,10.0,1.0
61,0.0,0.1,0.5,31.148439795779765,18.0,2.0,1.0
62,0.0,0.1,0.5,197.71950982305165,89.0,14.0,1.0
63,0.0,0.1,0.5,162.73815830018094,76.0,13.0,1.0
64,0.0,0.1,0.5,96.82297928803642,44.0,8.0,1.0
65,0.0,0.1,0.5,176.61589302393648,92.0,13.0,1.0
