,initial state,transition rate,measurement rate,simulation time,total measurements,total jumps,finded
0,0.0,0.1,0.5,67.53099781488419,34.0,2.0,1.0
1,0.0,0.1,0.5,99.89381733803849,40.0,2.0,1.0
2,0.0,0.1,0.5,60.25462910724775,28.0,2.0,1.0
3,0.0,0.1,0.5,16.909466196342965,9.0,2.0,1.0
4,0.0,0.1,0.5,207.5129237393387,101.0,2.0,1.0
5,0.0,0.1,0.5,38.028275097018145,20.0,2.0,1.0
6,0.0,0.1,0.5,174.3169247214659,91.0,2.0,1.0
7,0.0,0.1,0.5,62.042272044220006,34.0,2.0,1.0
8,0.0,0.1,0.5,361.4692646681844,169.0,2.0,1.0
9,0.0,0.1,0.5,227.52319058119187,113.0,2.0,1.0
10,0.0,0.1,0.5,51.09704778062879,31.0,2.0,1.0
11,0.0,0.1,0.5,167.19412351119792,90.0,2.0,1.0
12,0.0,0.1,0.5,246.47850705794173,137.0,2.0,1.0
13,0.0,0.1,0.5,104.44812959081729,53.0,2.0,1.0
14,0.0,0.1,0.5,80.71512314900457,51.0,2.0,1.0
15,0.0,0.1,0.5,249.64905867039263,138.0,2.0,1.0
16,0.0,0.1,0.5,19.915918269469405,11.0,2.0,1.0
17,0.0,0.1,0.5,23.821319548922943,9.0,2.0,1.0
18,0.0,0.1,0.5,592.1580848542621,282.0,2.0,1.0
19,0.0,0.1,0.5,351.25130550636476,170.0,2.0,1.0
20,0.0,0.1,0.5,74.82997415643558,35.0,2.0,1.0
21,0.0,0.1,0.5,577.6673872881281,272.0,2.0,1.0
22,0.0,0.1,0.5,165.10535637934538,73.0,2.0,1.0
23,0.0,0.1,0.5,22.6000856811475,14.0,2.0,1.0
24,0.0,0.1,0.5,100.94136081123426,49.0,2.0,1.0
25,0.0,0.1,0.5,291.8729307061546,140.0,2.0,1.0
26,0.0,0.1,0.5,234.7242577049155,122.0,2.0,1.0
27,0.0,0.1,0.5,38.438898326584436,18.0,2.0,1.0
28,0.0,0.1,0.5,11.001681615585676,7.0,2.0,1.0
29,0.0,0.1,0.5,75.30854172603229,41.0,2.0,1.0
30,0.0,0.1,0.5,38.20603827600128,19.0,2.0,1.0
31,0.0,0.1,0.5,102.4184879233848,38.0,2.0,1.0
32,0.0,0.1,0.5,17.80187723227802,10.0,2.0,1.0
33,0.0,0.1,0.5,32.561803419035094,13.0,2.0,1.0
34,0.0,0.1,0.5,79.4884754556948,34.0,2.0,1.0
35,0.0,0.1,0.5,411.39102021689183,209.0,2.0,1.0
36,0.0,0.1,0.5,105.24257589993226,64.0,2.0,1.0
37,0.0,0.1,0.5,29.18111306381394,22.0,2.0,1.0
38,0.0,0.1,0.5,128.90259800975096,45.0,2.0,1.0
39,0.0,0.1,0.5,578.9581824795861,274.0,2.0,1.0
40,0.0,0.1,0.5,22.865543282620845,13.0,2.0,1.0
41,0.0,0.1,0.5,23.67133029488114,13.0,2.0,1.0
42,0.0,0.1,0.5,30.39215040130107,11.0,2.0,1.0
43,0.0,0.1,0.5,222.69960764586858,116.0,2.0,1.0
44,0.0,0.1,0.5,158.41159530895754,71.0,2.0,1.0
45,0.0,0.1,0.5,119.43169280444317,52.0,2.0,1.0
46,0.0,0.1,0.5,600.7720049767795,332.0,2.0,1.0
47,0.0,0.1,0.5,66.18851954808693,30.0,2.0,1.0
48,0.0,0.1,0.5,61.03086149730825,23.0,2.0,1.0
49,0.0,0.1,0.5,167.80210241026504,71.0,2.0,1.0
50,0.0,0.1,0.5,107.64352112956237,55.0,2.0,1.0
51,0.0,0.1,0.5,108.97249000380138,59.0,2.0,1.0
52,0.0,0.1,0.5,27.048489611532293,10.0,2.0,1.0
53,0.0,0.1,0.5,75.58075559690998,40.0,2.0,1.0
54,0.0,0.1,0.5,138.8162730125488,66.0,2.0,1.0
55,0.0,0.1,0.5,416.1579242696578,223.0,2.0,1.0
56,0.0,0.1,0.5,50.457988885803005,29.0,2.0,1.0
57,0.0,0.1,0.5,29.28024739266845,18.0,2.0,1.0
58,0.0,0.1,0.5,259.81609315811824,124.0,2.0,1.0
59,0.0,0.1,0.5,400.75393482662076,191.0,2.0,1.0
60,0.0,0.1,0.5,48.068684177547,20.0,2.0,1.0
61,0.0,0.1,0.5,24.47734852002668,10.0,2.0,1.0
62,0.0,0.1,0.5,233.68367935231336,105.0,2.0,1.0
63,0.0,0.1,0.5,37.08271029882023,14.0,2.0,1.0
64,0.0,0.1,0.5,199.48409909584603,100.0,2.0,1.0
65,0.0,0.1,0.5,25.717390799044107,13.0,2.0,1.0
66,0.0,0.1,0.5,116.88231841030326,71.0,2.0,1.0
67,0.0,0.1,0.5,138.93341936579841,60.0,2.0,1.0
68,0.0,0.1,0.5,144.01841406709167,69.0,2.0,1.0
69,0.0,0.1,0.5,29.308993418618705,19.0,2.0,1.0
70,0.0,0.1,0.5,26.47007379570739,16.0,2.0,1.0
71,0.0,0.1,0.5,26.09229255398469,10.0,2.0,1.0
72,0.0,0.1,0.5,108.43217703538673,51.0,2.0,1.0
73,0.0,0.1,0.5,20.12169248858775,8.0,2.0,1.0
74,0.0,0.1,0.5,198.66037526264665,121.0,2.0,1.0
75,0.0,0.1,0.5,67.52303179427449,39.0,2.0,1.0
76,0.0,0.1,0.5,272.78825845804255,156.0,2.0,1.0
77,0.0,0.1,0.5,21.555680088780765,8.0,2.0,1.0
78,0.0,0.1,0.5,251.9949980434484,138.0,2.0,1.0
79,0.0,0.1,0.5,111.17287394581885,69.0,2.0,1.0
80,0.0,0.1,0.5,26.337469410552984,9.0,2.0,1.0
81,0.0,0.1,0.5,400.38464418992396,189.0,2.0,1.0
82,0.0,0.1,0.5,28.23835425116784,8.0,2.0,1.0
83,0.0,0.1,0.5,185.67781679515076,90.0,2.0,1.0
84,0.0,0.1,0.5,154.0221582891188,65.0,2.0,1.0
85,0.0,0.1,0.5,59.7322559480176,33.0,2.0,1.0
86,0.0,0.1,0.5,23.991433099877444,11.0,2.0,1.0
87,0.0,0.1,0.5,102.56819266336575,61.0,2.0,1.0
88,0.0,0.1,0.5,76.19215982234574,37.0,2.0,1.0
89,0.0,0.1,0.5,28.016619984815215,7.0,2.0,1.0
90,0.0,0.1,0.5,516.3113066120909,283.0,2.0,1.0
91,0.0,0.1,0.5,235.00169748523135,129.0,2.0,1.0
92,0.0,0.1,0.5,110.67234263243273,45.0,2.0,1.0
93,0.0,0.1,0.5,60.4198021816294,29.0,2.0,1.0
94,0.0,0.1,0.5,324.72199861171214,171.0,2.0,1.0
95,0.0,0.1,0.5,160.02892783741729,93.0,2.0,1.0
96,0.0,0.1,0.5,107.37279378483026,57.0,2.0,1.0
97,0.0,0.1,0.5,33.19977010579446,17.0,2.0,1.0
98,0.0,0.1,0.5,75.50686653047654,28.0,2.0,1.0
99,0.0,0.1,0.5,148.11388368474604,77.0,2.0,1.0
100,0.0,0.1,0.5,339.9307178049577,146.0,2.0,1.0
101,0.0,0.1,0.5,19.941155299502064,13.0,2.0,1.0
102,0.0,0.1,0.5,91.31192680938703,46.0,2.0,1.0
103,0.0,0.1,0.5,115.92510118182612,62.0,2.0,1.0
104,0.0,0.1,0.5,99.53648480927804,58.0,2.0,1.0
105,0.0,0.1,0.5,69.89183447903379,37.0,2.0,1.0
106,0.0,0.1,0.5,106.61581308321071,55.0,2.0,1.0
107,0.0,0.1,0.5,106.26727045772843,42.0,2.0,1.0
108,0.0,0.1,0.5,19.06835511078695,9.0,2.0,1.0
109,0.0,0.1,0.5,150.07942957597527,73.0,2.0,1.0
110,0.0,0.1,0.5,448.0773912340059,213.0,2.0,1.0
111,0.0,0.1,0.5,147.356730819131,88.0,2.0,1.0
112,0.0,0.1,0.5,41.342695719527484,24.0,2.0,1.0
113,0.0,0.1,0.5,14.86504373720506,4.0,2.0,1.0
114,0.0,0.1,0.5,60.9418497902906,34.0,2.0,1.0
115,0.0,0.1,0.5,28.245451983762255,8.0,2.0,1.0
116,0.0,0.1,0.5,736.627943427306,368.0,2.0,1.0
117,0.0,0.1,0.5,316.8641922863602,161.0,2.0,1.0
118,0.0,0.1,0.5,198.2773650322722,108.0,2.0,1.0
119,0.0,0.1,0.5,20.46044543936692,13.0,2.0,1.0
120,0.0,0.1,0.5,163.42510491053773,72.0,2.0,1.0
121,0.0,0.1,0.5,61.22581354693463,29.0,2.0,1.0
122,0.0,0.1,0.5,114.18580037766523,42.0,2.0,1.0
123,0.0,0.1,0.5,314.19226929167326,149.0,2.0,1.0
124,0.0,0.1,0.5,161.58476837699527,84.0,2.0,1.0
125,0.0,0.1,0.5,48.10712212358665,28.0,2.0,1.0
126,0.0,0.1,0.5,65.72767624675576,33.0,2.0,1.0
127,0.0,0.1,0.5,285.00136322646836,118.0,2.0,1.0
128,0.0,0.1,0.5,21.16385704481355,10.0,2.0,1.0
129,0.0,0.1,0.5,28.274034113942424,6.0,2.0,1.0
130,0.0,0.1,0.5,79.10473386258306,50.0,2.0,1.0
131,0.0,0.1,0.5,44.08170375402171,23.0,2.0,1.0
132,0.0,0.1,0.5,61.257079065202525,27.0,2.0,1.0
133,0.0,0.1,0.5,200.13029680780284,95.0,2.0,1.0
134,0.0,0.1,0.5,164.14064407357108,85.0,2.0,1.0
135,0.0,0.1,0.5,17.929740182989622,9.0,2.0,1.0
136,0.0,0.1,0.5,75.06531149274731,38.0,2.0,1.0
137,0.0,0.1,0.5,13.17263784151977,2.0,2.0,1.0
138,0.0,0.1,0.5,252.70866385082797,139.0,2.0,1.0
139,0.0,0.1,0.5,23.69089541756137,7.0,2.0,1.0
140,0.0,0.1,0.5,217.72501962082336,105.0,2.0,1.0
141,0.0,0.1,0.5,72.08574023899412,41.0,2.0,1.0
142,0.0,0.1,0.5,137.02765866962744,53.0,2.0,1.0
143,0.0,0.1,0.5,248.5930798677607,142.0,2.0,1.0
144,0.0,0.1,0.5,148.16218673389895,72.0,2.0,1.0
145,0.0,0.1,0.5,122.38320822506289,64.0,2.0,1.0
146,0.0,0.1,0.5,28.809636157159304,13.0,2.0,1.0
147,0.0,0.1,0.5,461.61173863410795,256.0,2.0,1.0
148,0.0,0.1,0.5,31.70063076995918,11.0,2.0,1.0
149,0.0,0.1,0.5,21.457850985156966,8.0,2.0,1.0
150,0.0,0.1,0.5,43.98477986296202,20.0,2.0,1.0
151,0.0,0.1,0.5,64.08848626740476,31.0,2.0,1.0
152,0.0,0.1,0.5,119.49345616419494,64.0,2.0,1.0
153,0.0,0.1,0.5,20.414042255993095,9.0,2.0,1.0
154,0.0,0.1,0.5,20.02282562202876,13.0,2.0,1.0
155,0.0,0.1,0.5,476.2092569924272,234.0,2.0,1.0
156,0.0,0.1,0.5,37.9291946932336,20.0,2.0,1.0
157,0.0,0.1,0.5,98.2479938282085,42.0,2.0,1.0
158,0.0,0.1,0.5,36.869416998902004,17.0,2.0,1.0
159,0.0,0.1,0.5,67.36785068378471,34.0,2.0,1.0
160,0.0,0.1,0.5,17.635114670508923,9.0,2.0,1.0
161,0.0,0.1,0.5,56.774450145607105,30.0,2.0,1.0
162,0.0,0.1,0.5,75.9878474964622,37.0,2.0,1.0
163,0.0,0.1,0.5,164.9007271172281,89.0,2.0,1.0
164,0.0,0.1,0.5,19.139595439438047,4.0,2.0,1.0
165,0.0,0.1,0.5,119.79011217303615,64.0,2.0,1.0
166,0.0,0.1,0.5,36.391936207324406,13.0,2.0,1.0
167,0.0,0.1,0.5,17.22046882484828,5.0,2.0,1.0
168,0.0,0.1,0.5,37.103133750006315,12.0,2.0,1.0
169,0.0,0.1,0.5,68.52662436638705,45.0,2.0,1.0
170,0.0,0.1,0.5,321.2223677135065,176.0,2.0,1.0
171,0.0,0.1,0.5,44.8219286150984,20.0,2.0,1.0
172,0.0,0.1,0.5,146.9883610606089,69.0,2.0,1.0
173,0.0,0.1,0.5,105.53398469865486,62.0,2.0,1.0
174,0.0,0.1,0.5,77.70086793725865,38.0,2.0,1.0
175,0.0,0.1,0.5,108.55955162232299,56.0,2.0,1.0
176,0.0,0.1,0.5,616.7734512155575,316.0,2.0,1.0
177,0.0,0.1,0.5,443.235394106683,225.0,2.0,1.0
178,0.0,0.1,0.5,588.4517157898274,298.0,2.0,1.0
179,0.0,0.1,0.5,244.1430366198872,126.0,2.0,1.0
180,0.0,0.1,0.5,17.963941589393805,6.0,2.0,1.0
181,0.0,0.1,0.5,168.2669279656028,91.0,2.0,1.0
182,0.0,0.1,0.5,31.038378053810426,10.0,2.0,1.0
183,0.0,0.1,0.5,505.59076374109145,271.0,2.0,1.0
184,0.0,0.1,0.5,24.305936171247794,12.0,2.0,1.0
185,0.0,0.1,0.5,87.81837607958155,41.0,2.0,1.0
186,0.0,0.1,0.5,37.284534004852304,15.0,2.0,1.0
187,0.0,0.1,0.5,51.111960113654,28.0,2.0,1.0
188,0.0,0.1,0.5,155.16099339007835,79.0,2.0,1.0
189,0.0,0.1,0.5,200.75055887610438,104.0,2.0,1.0
190,0.0,0.1,0.5,57.933600819638656,22.0,2.0,1.0
191,0.0,0.1,0.5,18.588503955734044,6.0,2.0,1.0
192,0.0,0.1,0.5,206.119906514275,116.0,2.0,1.0
193,0.0,0.1,0.5,70.55002337321783,40.0,2.0,1.0
194,0.0,0.1,0.5,192.0327165304815,108.0,2.0,1.0
195,0.0,0.1,0.5,39.95738077385589,27.0,2.0,1.0
196,0.0,0.1,0.5,259.14619419483694,129.0,2.0,1.0
197,0.0,0.1,0.5,365.32731801420636,187.0,2.0,1.0
198,0.0,0.1,0.5,307.76343996747505,139.0,2.0,1.0
199,0.0,0.1,0.5,256.9204873500194,135.0,2.0,1.0
200,0.0,0.1,0.5,144.57771585740215,70.0,2.0,1.0
201,0.0,0.1,0.5,289.4628123102585,136.0,2.0,1.0
202,0.0,0.1,0.5,34.93778747644017,13.0,2.0,1.0
203,0.0,0.1,0.5,468.6090453368667,251.0,2.0,1.0
204,0.0,0.1,0.5,35.432699728001246,19.0,2.0,1.0
205,0.0,0.1,0.5,60.497297081372245,37.0,2.0,1.0
206,0.0,0.1,0.5,17.92729280283333,11.0,2.0,1.0
207,0.0,0.1,0.5,70.3303694198717,33.0,2.0,1.0
208,0.0,0.1,0.5,37.94638705204574,24.0,2.0,1.0
209,0.0,0.1,0.5,74.47681343895925,40.0,2.0,1.0
210,0.0,0.1,0.5,17.26491887643399,7.0,2.0,1.0
211,0.0,0.1,0.5,21.610822070484378,15.0,2.0,1.0
212,0.0,0.1,0.5,33.41546014405677,13.0,2.0,1.0
213,0.0,0.1,0.5,316.1031746248307,157.0,2.0,1.0
214,0.0,0.1,0.5,324.8170594661239,182.0,2.0,1.0
215,0.0,0.1,0.5,26.490213659559657,18.0,2.0,1.0
216,0.0,0.1,0.5,46.15115737231339,25.0,2.0,1.0
217,0.0,0.1,0.5,219.57558310897065,115.0,2.0,1.0
218,0.0,0.1,0.5,161.95687366487442,79.0,2.0,1.0
219,0.0,0.1,0.5,14.240272680755108,10.0,2.0,1.0
220,0.0,0.1,0.5,107.54623148703178,55.0,2.0,1.0
221,0.0,0.1,0.5,22.961795408429918,4.0,2.0,1.0
222,0.0,0.1,0.5,20.435625991442468,6.0,2.0,1.0
223,0.0,0.1,0.5,76.27616351897008,37.0,2.0,1.0
224,0.0,0.1,0.5,65.47796029698215,31.0,2.0,1.0
225,0.0,0.1,0.5,23.439774863015266,15.0,2.0,1.0
226,0.0,0.1,0.5,15.77330699843846,8.0,2.0,1.0
227,0.0,0.1,0.5,32.425891392713865,12.0,2.0,1.0
228,0.0,0.1,0.5,47.660995501490575,20.0,2.0,1.0
229,0.0,0.1,0.5,186.4550385592935,79.0,2.0,1.0
