,initial state,transition rate,measurement rate,simulation time,total measurements,total jumps,finded
0,0.0,0.1,0.5,165.7455086561102,84.0,13.0,1.0
1,0.0,0.1,0.5,580.9895327722865,310.0,41.0,1.0
2,0.0,0.1,0.5,247.4297758109195,123.0,16.0,1.0
3,0.0,0.1,0.5,38.484999905259095,9.0,3.0,1.0
4,0.0,0.1,0.5,309.9777583033171,148.0,29.0,1.0
5,0.0,0.1,0.5,74.31129465561487,32.0,6.0,1.0
6,0.0,0.1,0.5,174.16136377012407,102.0,11.0,1.0
7,0.0,0.1,0.5,34.721130403368704,15.0,3.0,1.0
8,0.0,0.1,0.5,44.00374257117686,16.0,6.0,1.0
9,0.0,0.1,0.5,105.80055569108735,51.0,5.0,1.0
10,0.0,0.1,0.5,75.78278061508985,32.0,6.0,1.0
11,0.0,0.1,0.5,119.99402057886432,57.0,6.0,1.0
12,0.0,0.1,0.5,93.2843911099793,41.0,8.0,1.0
13,0.0,0.1,0.5,64.04584324749474,34.0,5.0,1.0
14,0.0,0.1,0.5,166.4221808427068,91.0,10.0,1.0
15,0.0,0.1,0.5,234.06363838198584,101.0,13.0,1.0
16,0.0,0.1,0.5,92.315959562839,61.0,7.0,1.0
17,0.0,0.1,0.5,305.34812039783424,164.0,26.0,1.0
18,0.0,0.1,0.5,203.3719740907528,94.0,11.0,1.0
19,0.0,0.1,0.5,34.07936936799816,19.0,3.0,1.0
20,0.0,0.1,0.5,36.1045471873568,16.0,4.0,1.0
21,0.0,0.1,0.5,123.19294217729772,59.0,13.0,1.0
22,0.0,0.1,0.5,168.5879384188964,90.0,19.0,1.0
23,0.0,0.1,0.5,48.07236944841081,24.0,4.0,1.0
24,0.0,0.1,0.5,199.61648161986756,89.0,17.0,1.0
25,0.0,0.1,0.5,265.0250165860148,128.0,15.0,1.0
26,0.0,0.1,0.5,386.7910920733878,199.0,24.0,1.0
27,0.0,0.1,0.5,406.75758084535664,202.0,23.0,1.0
28,0.0,0.1,0.5,223.10328485622472,102.0,20.0,1.0
29,0.0,0.1,0.5,174.70657239440203,92.0,13.0,1.0
30,0.0,0.1,0.5,131.82744324745678,55.0,11.0,1.0
31,0.0,0.1,0.5,183.9577757344453,104.0,12.0,1.0
32,0.0,0.1,0.5,123.85319090752861,52.0,8.0,1.0
33,0.0,0.1,0.5,326.63258653266695,176.0,22.0,1.0
34,0.0,0.1,0.5,33.10236435172474,15.0,4.0,1.0
35,0.0,0.1,0.5,422.3927305317745,220.0,32.0,1.0
36,0.0,0.1,0.5,69.46992036279798,27.0,3.0,1.0
37,0.0,0.1,0.5,32.771448073248465,18.0,5.0,1.0
38,0.0,0.1,0.5,81.04021492583509,37.0,9.0,1.0
39,0.0,0.1,0.5,268.6806434209136,128.0,21.0,1.0
40,0.0,0.1,0.5,227.3708735797208,108.0,18.0,1.0
41,0.0,0.1,0.5,345.77407012269634,173.0,32.0,1.0
42,0.0,0.1,0.5,95.17296678479573,39.0,9.0,1.0
43,0.0,0.1,0.5,89.75396222702099,45.0,7.0,1.0
44,0.0,0.1,0.5,136.63124935969807,84.0,8.0,1.0
45,0.0,0.1,0.5,127.78842063672457,62.0,9.0,1.0
46,0.0,0.1,0.5,63.002067984277794,32.0,6.0,1.0
47,0.0,0.1,0.5,183.63142929789316,92.0,15.0,1.0
48,0.0,0.1,0.5,174.27413641594262,94.0,15.0,1.0
49,0.0,0.1,0.5,37.67228217388797,19.0,4.0,1.0
50,0.0,0.1,0.5,816.932888460071,412.0,64.0,1.0
51,0.0,0.1,0.5,167.9404897343724,99.0,7.0,1.0
52,0.0,0.1,0.5,390.3280822226717,192.0,29.0,1.0
53,0.0,0.1,0.5,387.16713748423984,175.0,36.0,1.0
54,0.0,0.1,0.5,45.598835169567984,17.0,5.0,1.0
55,0.0,0.1,0.5,321.63165875971157,186.0,32.0,1.0
56,0.0,0.1,0.5,79.4006218520193,38.0,5.0,1.0
57,0.0,0.1,0.5,164.41282611349297,68.0,15.0,1.0
58,0.0,0.1,0.5,71.02233217737688,41.0,8.0,1.0
59,0.0,0.1,0.5,183.16789699568665,77.0,20.0,1.0
60,0.0,0.1,0.5,368.33171060167547,190.0,23.0,1.0
61,0.0,0.1,0.5,66.09343405450932,25.0,5.0,1.0
62,0.0,0.1,0.5,188.05924370722047,108.0,9.0,1.0
63,0.0,0.1,0.5,89.48791878053048,44.0,8.0,1.0
64,0.0,0.1,0.5,167.02346572909755,97.0,10.0,1.0
65,0.0,0.1,0.5,718.4561772826585,362.0,44.0,1.0
66,0.0,0.1,0.5,190.71024527523713,86.0,13.0,1.0
67,0.0,0.1,0.5,172.64998635355337,92.0,11.0,1.0
68,0.0,0.1,0.5,79.81675337433254,39.0,5.0,1.0
69,0.0,0.1,0.5,181.548467955757,93.0,11.0,1.0
70,0.0,0.1,0.5,237.04329508681448,137.0,24.0,1.0
71,0.0,0.1,0.5,327.0925705350014,170.0,22.0,1.0
72,0.0,0.1,0.5,302.0655707597693,137.0,22.0,1.0
73,0.0,0.1,0.5,433.7690991257439,226.0,36.0,1.0
74,0.0,0.1,0.5,85.9562977480766,38.0,6.0,1.0
75,0.0,0.1,0.5,106.5332054201928,48.0,11.0,1.0
76,0.0,0.1,0.5,58.88383114993631,31.0,4.0,1.0
77,0.0,0.1,0.5,50.8286387304951,25.0,6.0,1.0
78,0.0,0.1,0.5,65.18595793229038,33.0,6.0,1.0
79,0.0,0.1,0.5,86.31896851649687,43.0,4.0,1.0
80,0.0,0.1,0.5,134.69700671004455,57.0,11.0,1.0
81,0.0,0.1,0.5,42.76234285054997,26.0,5.0,1.0
82,0.0,0.1,0.5,181.16899436985702,103.0,9.0,1.0
83,0.0,0.1,0.5,158.67744485930615,74.0,11.0,1.0
84,0.0,0.1,0.5,84.63311364642908,39.0,10.0,1.0
85,0.0,0.1,0.5,119.00283458509912,67.0,13.0,1.0
86,0.0,0.1,0.5,162.54056443822563,87.0,8.0,1.0
87,0.0,0.1,0.5,234.3338788318064,115.0,18.0,1.0
88,0.0,0.1,0.5,185.6743784908954,97.0,15.0,1.0
89,0.0,0.1,0.5,160.78014657897296,89.0,14.0,1.0
90,0.0,0.1,0.5,132.56369551323047,73.0,8.0,1.0
91,0.0,0.1,0.5,53.30858558364156,32.0,5.0,1.0
92,0.0,0.1,0.5,112.83789502965779,55.0,8.0,1.0
93,0.0,0.1,0.5,28.548793429210026,8.0,3.0,1.0
94,0.0,0.1,0.5,210.6509447679131,102.0,21.0,1.0
95,0.0,0.1,0.5,57.77149976824364,25.0,4.0,1.0
96,0.0,0.1,0.5,92.93264949812978,49.0,7.0,1.0
97,0.0,0.1,0.5,200.38231937367019,118.0,20.0,1.0
98,0.0,0.1,0.5,144.54875773701986,82.0,12.0,1.0
99,0.0,0.1,0.5,436.71455981822385,219.0,28.0,1.0
100,0.0,0.1,0.5,227.7459685987295,105.0,18.0,1.0
101,0.0,0.1,0.5,100.6208966211089,62.0,9.0,1.0
102,0.0,0.1,0.5,160.64420184548598,78.0,14.0,1.0
103,0.0,0.1,0.5,194.5708877120353,88.0,14.0,1.0
104,0.0,0.1,0.5,131.98074701913433,52.0,9.0,1.0
105,0.0,0.1,0.5,303.37285988123006,158.0,26.0,1.0
106,0.0,0.1,0.5,60.80571918686188,28.0,3.0,1.0
