,initial state,transition rate,measurement rate,simulation time,total measurements,total jumps,finded
0,0.0,0.1,0.5,107.27771882087563,55.0,2.0,1.0
1,0.0,0.1,0.5,282.14741508357093,149.0,2.0,1.0
2,0.0,0.1,0.5,113.41282513510183,69.0,2.0,1.0
3,0.0,0.1,0.5,62.26544747210143,35.0,2.0,1.0
4,0.0,0.1,0.5,165.1105758787422,78.0,2.0,1.0
5,0.0,0.1,0.5,87.84045415802383,59.0,2.0,1.0
6,0.0,0.1,0.5,296.92356584967075,159.0,2.0,1.0
7,0.0,0.1,0.5,15.446060974572914,11.0,2.0,1.0
8,0.0,0.1,0.5,110.26861756845655,50.0,2.0,1.0
9,0.0,0.1,0.5,63.22270320675092,34.0,2.0,1.0
10,0.0,0.1,0.5,191.28756754306644,93.0,2.0,1.0
11,0.0,0.1,0.5,41.89824168677072,15.0,2.0,1.0
12,0.0,0.1,0.5,242.2589970493763,148.0,2.0,1.0
13,0.0,0.1,0.5,18.95430939877948,12.0,2.0,1.0
14,0.0,0.1,0.5,14.109504541930884,11.0,2.0,1.0
15,0.0,0.1,0.5,630.5475634419147,331.0,2.0,1.0
16,0.0,0.1,0.5,67.62677758939856,28.0,2.0,1.0
17,0.0,0.1,0.5,186.5692915405942,93.0,2.0,1.0
18,0.0,0.1,0.5,126.52761394480235,54.0,2.0,1.0
19,0.0,0.1,0.5,209.89112126614958,100.0,2.0,1.0
20,0.0,0.1,0.5,156.53108263214358,78.0,2.0,1.0
21,0.0,0.1,0.5,58.72941169859569,28.0,2.0,1.0
22,0.0,0.1,0.5,242.20747720265942,113.0,2.0,1.0
23,0.0,0.1,0.5,77.19421445219903,50.0,2.0,1.0
24,0.0,0.1,0.5,74.10053321560052,36.0,2.0,1.0
25,0.0,0.1,0.5,275.4857018450265,138.0,2.0,1.0
26,0.0,0.1,0.5,333.3207698877346,159.0,2.0,1.0
27,0.0,0.1,0.5,52.30103738903958,24.0,2.0,1.0
28,0.0,0.1,0.5,139.63256644804892,57.0,2.0,1.0
29,0.0,0.1,0.5,233.36898594262215,112.0,2.0,1.0
30,0.0,0.1,0.5,193.84628084872196,106.0,2.0,1.0
31,0.0,0.1,0.5,105.10502282479536,58.0,2.0,1.0
32,0.0,0.1,0.5,67.28342675237165,33.0,2.0,1.0
33,0.0,0.1,0.5,43.26278415647127,19.0,2.0,1.0
34,0.0,0.1,0.5,144.9946185983891,63.0,2.0,1.0
35,0.0,0.1,0.5,117.39068064255295,49.0,2.0,1.0
36,0.0,0.1,0.5,22.982485838266403,8.0,2.0,1.0
37,0.0,0.1,0.5,64.83610533515971,30.0,2.0,1.0
38,0.0,0.1,0.5,63.369120947045054,32.0,2.0,1.0
39,0.0,0.1,0.5,73.9405676536014,33.0,2.0,1.0
40,0.0,0.1,0.5,62.03971566294219,26.0,2.0,1.0
41,0.0,0.1,0.5,170.5159615298062,84.0,2.0,1.0
42,0.0,0.1,0.5,185.48293614340614,91.0,2.0,1.0
43,0.0,0.1,0.5,35.289449900239,18.0,2.0,1.0
44,0.0,0.1,0.5,311.3289876605938,184.0,2.0,1.0
45,0.0,0.1,0.5,60.72090158827631,35.0,2.0,1.0
46,0.0,0.1,0.5,108.17595101923695,46.0,2.0,1.0
47,0.0,0.1,0.5,29.661323704626092,15.0,2.0,1.0
48,0.0,0.1,0.5,1016.6100018749551,577.0,2.0,1.0
49,0.0,0.1,0.5,237.46803100151922,119.0,2.0,1.0
50,0.0,0.1,0.5,154.02497734102658,83.0,2.0,1.0
51,0.0,0.1,0.5,80.96336075765299,45.0,2.0,1.0
52,0.0,0.1,0.5,19.120256997072175,10.0,2.0,1.0
53,0.0,0.1,0.5,59.290365763785275,33.0,2.0,1.0
54,0.0,0.1,0.5,106.82563959333511,54.0,2.0,1.0
55,0.0,0.1,0.5,332.113570757305,164.0,2.0,1.0
56,0.0,0.1,0.5,68.85108617212879,40.0,2.0,1.0
57,0.0,0.1,0.5,64.79393187302936,30.0,2.0,1.0
58,0.0,0.1,0.5,52.20969243459151,29.0,2.0,1.0
59,0.0,0.1,0.5,357.59064706424414,178.0,2.0,1.0
60,0.0,0.1,0.5,626.2723787077655,325.0,2.0,1.0
61,0.0,0.1,0.5,55.40470995786861,26.0,2.0,1.0
62,0.0,0.1,0.5,110.53949058236209,59.0,2.0,1.0
63,0.0,0.1,0.5,34.56680622733479,13.0,2.0,1.0
64,0.0,0.1,0.5,214.03855699278893,101.0,2.0,1.0
65,0.0,0.1,0.5,123.46330056391425,63.0,2.0,1.0
66,0.0,0.1,0.5,68.65340391528672,28.0,2.0,1.0
67,0.0,0.1,0.5,91.65111606359456,41.0,2.0,1.0
68,0.0,0.1,0.5,325.6715264420295,172.0,2.0,1.0
69,0.0,0.1,0.5,65.78446264996022,33.0,2.0,1.0
70,0.0,0.1,0.5,76.04507221142859,42.0,2.0,1.0
71,0.0,0.1,0.5,34.24424235942169,20.0,2.0,1.0
72,0.0,0.1,0.5,12.911080437017404,10.0,2.0,1.0
73,0.0,0.1,0.5,142.97181098999215,51.0,2.0,1.0
74,0.0,0.1,0.5,43.135236159002126,23.0,2.0,1.0
75,0.0,0.1,0.5,209.80579799750274,93.0,2.0,1.0
76,0.0,0.1,0.5,45.00878992268149,29.0,2.0,1.0
77,0.0,0.1,0.5,30.752136097889732,9.0,2.0,1.0
78,0.0,0.1,0.5,822.9461864803003,425.0,2.0,1.0
79,0.0,0.1,0.5,68.77811143976804,29.0,2.0,1.0
