,initial state,transition rate,measurement rate,simulation time,total measurements,total jumps,finded
0,0.0,0.1,0.5,450.4749577169148,193.0,2.0,1.0
1,0.0,0.1,0.5,137.15168595516604,73.0,2.0,1.0
2,0.0,0.1,0.5,63.14124396590471,34.0,2.0,1.0
3,0.0,0.1,0.5,82.46385237395579,55.0,2.0,1.0
4,0.0,0.1,0.5,102.61003822177867,55.0,2.0,1.0
5,0.0,0.1,0.5,50.22589851559098,14.0,2.0,1.0
6,0.0,0.1,0.5,316.4439265096952,149.0,2.0,1.0
7,0.0,0.1,0.5,28.321794431461004,8.0,2.0,1.0
8,0.0,0.1,0.5,257.80360254505365,135.0,2.0,1.0
9,0.0,0.1,0.5,571.9159117471071,291.0,2.0,1.0
10,0.0,0.1,0.5,22.35377680788622,9.0,2.0,1.0
11,0.0,0.1,0.5,385.474463118408,198.0,2.0,1.0
12,0.0,0.1,0.5,100.87807829371653,62.0,2.0,1.0
13,0.0,0.1,0.5,44.66437732958757,18.0,2.0,1.0
14,0.0,0.1,0.5,195.38752090666426,98.0,2.0,1.0
15,0.0,0.1,0.5,150.5821689806939,71.0,2.0,1.0
16,0.0,0.1,0.5,250.06096125064036,124.0,2.0,1.0
17,0.0,0.1,0.5,83.08858923132026,28.0,2.0,1.0
18,0.0,0.1,0.5,23.96631046831622,14.0,2.0,1.0
19,0.0,0.1,0.5,14.115372790831891,7.0,2.0,1.0
20,0.0,0.1,0.5,150.16052265234526,76.0,2.0,1.0
21,0.0,0.1,0.5,106.02381991177968,43.0,2.0,1.0
22,0.0,0.1,0.5,119.4235076522808,53.0,2.0,1.0
23,0.0,0.1,0.5,29.906326643390162,14.0,2.0,1.0
24,0.0,0.1,0.5,66.98894853236122,38.0,2.0,1.0
25,0.0,0.1,0.5,60.33501198346201,34.0,2.0,1.0
26,0.0,0.1,0.5,164.84792067977102,100.0,2.0,1.0
27,0.0,0.1,0.5,59.68994067446501,28.0,2.0,1.0
28,0.0,0.1,0.5,43.14010930511094,29.0,2.0,1.0
29,0.0,0.1,0.5,64.59929755536179,30.0,2.0,1.0
30,0.0,0.1,0.5,76.75947577911809,40.0,2.0,1.0
31,0.0,0.1,0.5,276.14311466809846,136.0,2.0,1.0
32,0.0,0.1,0.5,331.23016913330287,146.0,2.0,1.0
33,0.0,0.1,0.5,182.7245673454986,99.0,2.0,1.0
34,0.0,0.1,0.5,165.11520763139,92.0,2.0,1.0
35,0.0,0.1,0.5,57.40640789593182,29.0,2.0,1.0
36,0.0,0.1,0.5,196.96080846235807,101.0,2.0,1.0
37,0.0,0.1,0.5,24.88676668338783,16.0,2.0,1.0
38,0.0,0.1,0.5,379.8560447539512,203.0,2.0,1.0
39,0.0,0.1,0.5,9.302802579536642,7.0,2.0,1.0
40,0.0,0.1,0.5,73.95078958776597,47.0,2.0,1.0
41,0.0,0.1,0.5,239.2985285567865,124.0,2.0,1.0
42,0.0,0.1,0.5,90.09910443849408,41.0,2.0,1.0
43,0.0,0.1,0.5,215.4079413081548,129.0,2.0,1.0
44,0.0,0.1,0.5,27.559033118520354,18.0,2.0,1.0
45,0.0,0.1,0.5,105.85943094361723,42.0,2.0,1.0
46,0.0,0.1,0.5,448.210853473753,205.0,2.0,1.0
47,0.0,0.1,0.5,686.381537672118,341.0,2.0,1.0
48,0.0,0.1,0.5,268.02615867283777,122.0,2.0,1.0
49,0.0,0.1,0.5,240.38848877809068,109.0,2.0,1.0
50,0.0,0.1,0.5,23.17205909776862,10.0,2.0,1.0
51,0.0,0.1,0.5,24.471260709841655,11.0,2.0,1.0
52,0.0,0.1,0.5,192.33962570766823,99.0,2.0,1.0
53,0.0,0.1,0.5,80.84913520792792,47.0,2.0,1.0
54,0.0,0.1,0.5,25.195683316034064,14.0,2.0,1.0
55,0.0,0.1,0.5,21.917812715973582,9.0,2.0,1.0
56,0.0,0.1,0.5,39.524145994241785,19.0,2.0,1.0
57,0.0,0.1,0.5,20.02876926321373,11.0,2.0,1.0
58,0.0,0.1,0.5,18.46099827766261,8.0,2.0,1.0
59,0.0,0.1,0.5,113.70218696198283,61.0,2.0,1.0
60,0.0,0.1,0.5,241.67853196777162,120.0,2.0,1.0
61,0.0,0.1,0.5,191.0523107488233,101.0,2.0,1.0
62,0.0,0.1,0.5,46.102921202353116,30.0,2.0,1.0
63,0.0,0.1,0.5,78.52148643991347,44.0,2.0,1.0
64,0.0,0.1,0.5,215.30136390740154,126.0,2.0,1.0
65,0.0,0.1,0.5,232.36989804577007,129.0,2.0,1.0
66,0.0,0.1,0.5,121.99147042173729,54.0,2.0,1.0
67,0.0,0.1,0.5,15.527703670822007,5.0,2.0,1.0
68,0.0,0.1,0.5,70.01518034988443,27.0,2.0,1.0
69,0.0,0.1,0.5,470.92587536177683,242.0,2.0,1.0
70,0.0,0.1,0.5,812.5592976784568,394.0,2.0,1.0
71,0.0,0.1,0.5,15.160594379680575,6.0,2.0,1.0
72,0.0,0.1,0.5,11.467707084561265,3.0,2.0,1.0
