,initial state,transition rate,measurement rate,simulation time,total measurements,total jumps,finded
0,0.0,0.1,0.5,268.2983617977256,119.0,2.0,1.0
1,0.0,0.1,0.5,77.28607220461623,48.0,2.0,1.0
2,0.0,0.1,0.5,108.86355173908065,68.0,2.0,1.0
3,0.0,0.1,0.5,75.37162129060219,35.0,2.0,1.0
4,0.0,0.1,0.5,27.151510333268313,10.0,2.0,1.0
5,0.0,0.1,0.5,18.723477747194405,6.0,2.0,1.0
6,0.0,0.1,0.5,115.76400170460721,64.0,2.0,1.0
7,0.0,0.1,0.5,30.668886512558583,15.0,2.0,1.0
8,0.0,0.1,0.5,104.31133794572013,61.0,2.0,1.0
9,0.0,0.1,0.5,18.35929732883685,9.0,2.0,1.0
10,0.0,0.1,0.5,144.35491351806016,70.0,2.0,1.0
11,0.0,0.1,0.5,27.687164126621433,13.0,2.0,1.0
12,0.0,0.1,0.5,136.78931296367466,62.0,2.0,1.0
13,0.0,0.1,0.5,28.608109463761153,13.0,2.0,1.0
14,0.0,0.1,0.5,28.765473133193318,9.0,2.0,1.0
15,0.0,0.1,0.5,84.26942255471981,37.0,2.0,1.0
16,0.0,0.1,0.5,27.62345673829405,16.0,2.0,1.0
17,0.0,0.1,0.5,82.37866589696475,55.0,2.0,1.0
18,0.0,0.1,0.5,138.19024441578946,71.0,2.0,1.0
19,0.0,0.1,0.5,93.04708527390609,48.0,2.0,1.0
20,0.0,0.1,0.5,23.3086572036643,12.0,2.0,1.0
21,0.0,0.1,0.5,60.14500529654109,42.0,2.0,1.0
22,0.0,0.1,0.5,123.04333918095521,68.0,2.0,1.0
23,0.0,0.1,0.5,71.52900168172697,34.0,2.0,1.0
24,0.0,0.1,0.5,147.1769902676621,68.0,2.0,1.0
25,0.0,0.1,0.5,25.470174081267665,13.0,2.0,1.0
26,0.0,0.1,0.5,69.2670450760068,30.0,2.0,1.0
27,0.0,0.1,0.5,49.650333229461516,21.0,2.0,1.0
28,0.0,0.1,0.5,228.47917103482064,131.0,2.0,1.0
29,0.0,0.1,0.5,251.94210099317075,134.0,2.0,1.0
30,0.0,0.1,0.5,95.8515166710826,54.0,2.0,1.0
31,0.0,0.1,0.5,22.923069816719362,15.0,2.0,1.0
32,0.0,0.1,0.5,63.93199128303501,32.0,2.0,1.0
33,0.0,0.1,0.5,1018.5516123008143,477.0,2.0,1.0
34,0.0,0.1,0.5,61.243020069707065,27.0,2.0,1.0
35,0.0,0.1,0.5,109.02771393104096,46.0,2.0,1.0
36,0.0,0.1,0.5,135.1683813448402,69.0,2.0,1.0
37,0.0,0.1,0.5,997.1846138621553,526.0,2.0,1.0
38,0.0,0.1,0.5,71.19245033881641,29.0,2.0,1.0
39,0.0,0.1,0.5,28.35211694834875,17.0,2.0,1.0
40,0.0,0.1,0.5,368.9901095157703,161.0,2.0,1.0
41,0.0,0.1,0.5,491.02429288261044,238.0,2.0,1.0
42,0.0,0.1,0.5,326.2858053338088,166.0,2.0,1.0
43,0.0,0.1,0.5,824.8631895671666,415.0,2.0,1.0
44,0.0,0.1,0.5,158.91549248389373,76.0,2.0,1.0
45,0.0,0.1,0.5,356.58137491294696,189.0,2.0,1.0
46,0.0,0.1,0.5,24.254086972820517,15.0,2.0,1.0
47,0.0,0.1,0.5,585.4450414510953,300.0,2.0,1.0
48,0.0,0.1,0.5,147.08227781326272,69.0,2.0,1.0
49,0.0,0.1,0.5,112.27737889306397,55.0,2.0,1.0
50,0.0,0.1,0.5,239.10520873994506,126.0,2.0,1.0
51,0.0,0.1,0.5,171.0134737115929,91.0,2.0,1.0
52,0.0,0.1,0.5,16.04276333699468,4.0,2.0,1.0
53,0.0,0.1,0.5,47.793025671380185,28.0,2.0,1.0
54,0.0,0.1,0.5,20.115028050591725,10.0,2.0,1.0
55,0.0,0.1,0.5,201.8908849442042,85.0,2.0,1.0
56,0.0,0.1,0.5,452.9911124493839,226.0,2.0,1.0
57,0.0,0.1,0.5,30.842773141712307,21.0,2.0,1.0
58,0.0,0.1,0.5,22.326466000384478,16.0,2.0,1.0
59,0.0,0.1,0.5,57.82550149161428,36.0,2.0,1.0
60,0.0,0.1,0.5,65.671993857641,36.0,2.0,1.0
